Fecha,Cod_Equipo,Horas_Trab,Horas_Parada,Ton_Producidas,Ton_Rechazo,Cap_Nominal_TMH,Fecha_Carga
04/05/2024,EQ08,24.0,0.0,8368.8,146.4,400,2024-05-05 00:00:00
22/10/2024,EQ-08,9.5,14.5,3503.9,,400,2024-10-23 00:00:00
10/09/2024,EQ-01,24.0,0.0,12151.1,,520,2024-09-11 00:00:00
26/06/2024, EQ-04,17.5,6.5,7211.6,190.1,460,2024-06-27 00:00:00
09/08/2024,EQ08,19.4,4.6,7520.9,208.5,400,2024-08-10 00:00:00
10/04/2024,eq-08,24.0,0.0,8645.8,134.4,400,2024-04-11 00:00:00
22/10/2024,eq-01,24.0,0.0,11695.0,58.2,520,2024-10-23 00:00:00
23/02/2024,eq-01,21.4,2.6,9855.3,81.7,520,2024-02-24 00:00:00
29/12/2024,eq-03,24.0,0.0,8426.5,264.1,380,2024-12-30 00:00:00
10/07/2024, EQ-01,24.0,0.0,10799.3,287.8,520,2024-07-11 00:00:00
28/10/2024,EQ01,24.0,0.0,10528.8,322.5,520,2024-10-29 00:00:00
31/12/2024,EQ-01 ,24.0,0.0,9769.2,319.7,520,2025-01-01 00:00:00
21/03/2024,EQ-07 ,22.7,1.3,6901.9,116.2,350,2024-03-22 00:00:00
26/05/2024, EQ-08,13.4,10.6,4469.9,161.4,400,2024-05-27 00:00:00
18/12/2024,eq-03,24.0,0.0,8719.2,167.0,380,2024-12-19 00:00:00
13/01/2024,eq-03,24.0,0.0,7750.1,96.6,380,2024-01-14 00:00:00
21/07/2024, EQ-08,24.0,0.0,8664.4,234.7,400,2024-07-22 00:00:00
24/07/2024,eq-06,24.0,0.0,7120.5,136.2,300,2024-07-25 00:00:00
17/06/2024,EQ-04,20.7,3.3,7485.7,218.4,460,2024-06-15 00:00:00
27/10/2024,EQ-06 ,24.0,0.0,6342.4,73.1,300,2024-10-28 00:00:00
13/09/2024,EQ-04 ,29.959969272831362,0.0,10020.0,308.6,460,2024-09-14 00:00:00
04/01/2024,EQ-07,24.0,0.0,8000.5,276.9,350,2024-01-05 00:00:00
18/01/2024,EQ-06,24.0,0.0,7128.0,166.1,300,2024-01-19 00:00:00
09/01/2024,eq-02,24.0,0.0,9072.2,139.8,430,2024-01-10 00:00:00
19/07/2024,EQ04,24.0,0.0,9738.9,338.8,460,2024-07-20 00:00:00
18/10/2024,EQ-01 ,24.0,0.0,10495.7,277.5,520,2024-10-19 00:00:00
25/06/2024,EQ06,24.0,0.0,6720.8,118.0,300,2024-06-26 00:00:00
24/01/2024,EQ-02,24.0,0.0,9961.1,140.2,430,2024-01-25 00:00:00
19/03/2024,EQ-10 ,24.0,0.0,10573.3,156.6,500,2024-03-20 00:00:00
25/03/2024,eq-06,24.0,0.0,6404.2,97.4,300,2024-03-26 00:00:00
22/03/2024, EQ-04,24.0,0.0,10929.6,14.5,460,2024-03-23 00:00:00
12/05/2024,eq-05,24.0,0.0,6635.7,146.3,300,2024-05-13 00:00:00
03/06/2024,EQ04,24.0,0.0,10413.9,192.2,460,2024-06-04 00:00:00
13/05/2024,EQ-07,24.0,0.0,7819.0,32.5,350,2024-05-14 00:00:00
02/08/2024,EQ01,23.5,0.5,11019.1,195.5,520,2024-08-03 00:00:00
11/10/2024,EQ03,24.0,0.0,8699.9,181.8,380,2024-10-12 00:00:00
22/07/2024,EQ07,24.0,,8309.3,199.6,350,2024-07-23 00:00:00
14/02/2024,EQ02,24.0,0.0,9275.9,148.4,430,2024-02-15 00:00:00
20/03/2024,EQ-05 ,24.0,0.0,6851.7,205.5,300,2024-03-21 00:00:00
24/02/2024,EQ-08,24.0,0.0,8003.6,91.0,400,2024-02-25 00:00:00
10/04/2024,EQ03,17.9,,5471.6,107.4,380,2024-04-11 00:00:00
28/06/2024,EQ01,24.0,0.0,11402.5,124.1,520,2024-06-29 00:00:00
20/11/2024,EQ-02 ,24.0,0.0,8924.7,280.7,430,2024-11-21 00:00:00
30/11/2024,eq-07,24.0,0.0,7948.2,200.3,350,2024-12-01 00:00:00
14/04/2024,EQ02,24.0,0.0,9255.0,334.8,430,2024-04-15 00:00:00
04/12/2024,eq-02,24.0,0.0,9137.0,238.1,430,2024-12-05 00:00:00
06/12/2024,eq-07,24.0,0.0,7528.1,189.7,350,2024-12-07 00:00:00
19/04/2024,eq-07,24.0,0.0,7780.3,92.9,350,2024-04-20 00:00:00
05/04/2024, EQ-08,24.0,,7607.8,,400,2024-04-06 00:00:00
08/09/2024,EQ-05 ,1.6,22.4,442.6,7.4,300,2024-09-09 00:00:00
09/12/2024,EQ03,24.0,0.0,8019.6,162.5,380,2024-12-10 00:00:00
10/08/2024,EQ-07 ,24.0,0.0,7897.4,212.5,350,2024-08-11 00:00:00
23/11/2024,eq-04,20.4,,7951.0,100.9,460,2024-11-24 00:00:00
01/05/2024,EQ10,24.0,0.0,10800.1,63.4,500,2024-05-02 00:00:00
27/07/2024,eq-04,24.0,0.0,9724.1,106.2,460,2024-07-28 00:00:00
04/03/2024,EQ01,24.0,0.0,10781.7,242.9,520,2024-03-05 00:00:00
07/02/2024,EQ03,24.0,0.0,8514.8,180.3,380,2024-02-08 00:00:00
17/09/2024,EQ-06,21.9,2.1,6095.7,145.0,300,2024-09-18 00:00:00
20/11/2024,EQ-01 ,24.0,0.0,11223.6,21.5,520,2024-11-21 00:00:00
28/03/2024,EQ-03 ,24.0,,7880.2,140.9,380,2024-03-29 00:00:00
18/02/2024,EQ-03 ,24.0,0.0,8652.0,134.3,380,2024-02-19 00:00:00
20/08/2024,EQ05,9.2,14.8,2732.4,57.0,300,2024-08-21 00:00:00
25/01/2024,EQ-04 ,24.0,0.0,9899.0,173.6,460,2024-01-26 00:00:00
22/08/2024,EQ09,11.3,,2365.6,68.9,260,2024-08-23 00:00:00
21/01/2024,EQ-03 ,24.0,0.0,8702.2,107.4,380,2024-01-22 00:00:00
01/12/2024, EQ-03,24.0,0.0,7988.3,221.1,380,2024-12-02 00:00:00
29/07/2024,EQ08,24.0,0.0,8977.2,195.9,400,2024-07-30 00:00:00
05/11/2024,EQ03,24.0,0.0,8991.7,157.0,380,2024-11-06 00:00:00
25/09/2024,EQ08,24.0,0.0,8723.2,149.1,400,2024-09-26 00:00:00
07/08/2024,EQ-09 ,24.0,0.0,4982.6,154.1,260,2024-08-08 00:00:00
16/12/2024,EQ-02 ,24.0,0.0,9278.2,182.4,430,2024-12-17 00:00:00
01/06/2024,EQ08,24.0,0.0,8158.7,196.4,400,2024-06-02 00:00:00
06/03/2024, EQ-10,24.0,0.0,11500.9,115.1,500,2024-03-07 00:00:00
03/07/2024,EQ02,24.0,0.0,9797.9,39.0,430,2024-07-04 00:00:00
31/12/2024,eq-04,24.0,0.0,10714.7,341.0,460,2025-01-01 00:00:00
18/01/2024,EQ03,24.0,0.0,7569.9,174.7,380,2024-01-19 00:00:00
12/01/2024,eq-06,24.0,0.0,6306.2,80.4,300,2024-01-13 00:00:00
14/10/2024,EQ-07,24.0,0.0,7064.3,153.6,350,2024-10-15 00:00:00
10/02/2024, EQ-10,24.0,0.0,9989.3,87.7,500,2024-02-11 00:00:00
15/08/2024,EQ-07,24.0,0.0,7415.1,198.9,350,2024-08-16 00:00:00
08/04/2024,EQ10,24.0,0.0,10989.3,193.2,500,2024-04-09 00:00:00
08/10/2024,EQ-10,24.0,0.0,10661.1,224.3,500,2024-10-09 00:00:00
13/04/2024,EQ-10,24.0,0.0,11506.9,201.2,500,2024-04-14 00:00:00
01/07/2024, EQ-07,19.9,4.1,5240.1,70.3,350,2024-07-02 00:00:00
02/02/2024,EQ08,24.0,,7975.5,104.9,400,2024-02-03 00:00:00
20/04/2024,eq-03,24.0,,8481.5,165.3,380,2024-04-21 00:00:00
01/01/2024,EQ-07,24.0,0.0,7830.0,112.2,350,2024-01-02 00:00:00
21/01/2024,EQ-01 ,24.0,0.0,11320.9,289.0,520,2024-01-22 00:00:00
07/08/2024,EQ-07,24.0,0.0,7612.6,16.3,350,2024-08-08 00:00:00
27/05/2024,EQ-03,24.0,0.0,7736.7,64.4,380,2024-05-28 00:00:00
17/08/2024,EQ-08,24.0,0.0,9504.0,299.7,400,2024-08-18 00:00:00
29/04/2024, EQ-09,24.0,0.0,5552.5,149.1,260,2024-04-30 00:00:00
11/05/2024,EQ-03,24.0,0.0,8301.8,227.2,380,2024-05-12 00:00:00
18/11/2024,EQ-10,17.3,6.7,8563.5,145.4,500,2024-11-19 00:00:00
07/03/2024,EQ-04,22.5,1.5,10140.2,166.9,460,2024-03-08 00:00:00
13/04/2024,EQ06,24.0,0.0,7052.3,153.3,300,2024-04-14 00:00:00
20/12/2024, EQ-01,20.0,4.0,8208.6,186.9,520,2024-12-21 00:00:00
07/08/2024, EQ-03,24.0,0.0,7719.1,217.1,380,2024-08-08 00:00:00
18/07/2024,EQ-10,24.0,0.0,10963.6,321.3,500,2024-07-19 00:00:00
22/06/2024,eq-10,24.0,0.0,11173.3,188.6,500,2024-06-23 00:00:00
26/11/2024,EQ04,24.0,0.0,10756.2,144.4,460,2024-11-27 00:00:00
09/07/2024,EQ-09 ,24.0,0.0,4992.5,132.9,260,2024-07-10 00:00:00
10/12/2024, EQ-07,24.0,0.0,7525.9,112.8,350,2024-12-11 00:00:00
28/10/2024,EQ-05,24.0,0.0,6406.5,109.7,300,2024-10-29 00:00:00
23/03/2024, EQ-04,24.0,0.0,10404.4,180.0,460,2024-03-24 00:00:00
07/12/2024,EQ-03,24.0,0.0,7510.6,149.0,380,2024-12-08 00:00:00
02/03/2024,EQ04,24.0,0.0,8781.7,90.6,460,2024-03-03 00:00:00
28/02/2024,eq-01,24.0,0.0,12310.7,149.0,520,2024-02-29 00:00:00
08/09/2024,EQ-07 ,24.0,0.0,7988.5,170.5,350,2024-09-09 00:00:00
05/09/2024,EQ09,19.1,4.9,4656.8,108.2,260,2024-09-06 00:00:00
08/03/2024,EQ07,24.0,0.0,7497.0,137.8,350,2024-03-09 00:00:00
11/09/2024,EQ-06 ,23.5,0.5,6393.2,61.6,300,2024-09-12 00:00:00
21/07/2024, EQ-09,24.0,,5854.9,87.4,260,2024-07-22 00:00:00
07/05/2024,eq-05,24.0,0.0,7128.0,114.7,300,2024-05-08 00:00:00
20/04/2024,EQ-10 ,24.0,0.0,10761.8,345.1,500,2024-04-21 00:00:00
14/03/2024, EQ-05,24.0,0.0,7128.0,85.0,300,2024-03-15 00:00:00
02/07/2024,EQ06,22.9,1.1,6328.1,210.2,300,2024-07-03 00:00:00
06/09/2024,EQ-04 ,24.0,0.0,9998.9,290.0,460,2024-09-07 00:00:00
22/02/2024,EQ09,24.0,0.0,5906.4,137.2,260,2024-02-23 00:00:00
14/11/2024,EQ-04,24.0,0.0,9822.3,101.6,460,2024-11-15 00:00:00
22/04/2024,eq-06,24.0,0.0,7015.3,165.6,300,2024-04-23 00:00:00
28/03/2024,EQ-09 ,24.0,0.0,5505.3,123.6,260,2024-03-29 00:00:00
02/12/2024,EQ03,24.0,0.0,9027.0,228.4,380,2024-12-03 00:00:00
27/05/2024, EQ-01,24.0,0.0,11532.8,182.4,520,2024-05-28 00:00:00
13/02/2024,EQ-06 ,24.0,0.0,6182.1,128.8,300,2024-02-14 00:00:00
06/05/2024,EQ-09,24.0,0.0,5753.5,67.1,260,2024-05-07 00:00:00
03/05/2024, EQ-05,24.0,0.0,5842.2,39.8,300,2024-05-04 00:00:00
28/06/2024,eq-04,24.0,0.0,10395.3,224.1,460,2024-06-29 00:00:00
12/03/2024,eq-08,24.0,0.0,8995.6,127.6,400,2024-03-13 00:00:00
25/04/2024,EQ05,24.0,0.0,6766.4,192.9,300,2024-04-26 00:00:00
27/03/2024,eq-02,24.0,0.0,8904.8,93.7,430,2024-03-28 00:00:00
05/04/2024,EQ-05,24.0,,7128.0,133.2,300,2024-04-06 00:00:00
21/03/2024,EQ10,18.5,5.5,7343.7,90.8,500,2024-03-20 00:00:00
04/09/2024,EQ10,24.0,0.0,10184.6,164.1,500,2024-09-05 00:00:00
11/07/2024,EQ-01,24.0,0.0,10978.1,168.2,520,2024-07-12 00:00:00
02/11/2024,EQ03,24.0,0.0,7004.9,161.3,380,2024-11-03 00:00:00
10/11/2024,eq-09,24.0,0.0,6177.6,129.9,260,2024-11-11 00:00:00
26/10/2024, EQ-07,24.0,0.0,7961.6,169.2,350,2024-10-27 00:00:00
07/11/2024,eq-04,21.3,2.7,8159.5,65.3,460,2024-11-08 00:00:00
01/11/2024,EQ-07 ,24.0,0.0,7858.3,191.2,350,2024-11-02 00:00:00
11/02/2024, EQ-08,24.0,0.0,9330.4,119.1,400,2024-02-12 00:00:00
17/09/2024,EQ-02,31.123673910079162,0.0,8340.4,114.1,430,2024-09-18 00:00:00
04/09/2024,EQ-06 ,24.0,0.0,6636.7,129.0,300,2024-09-05 00:00:00
12/02/2024,eq-05,23.4,0.6,6341.4,85.2,300,2024-02-13 00:00:00
16/05/2024,EQ09,24.0,0.0,5773.7,175.2,260,2024-05-17 00:00:00
02/11/2024, EQ-09,24.0,0.0,6177.6,123.3,260,2024-11-03 00:00:00
30/08/2024,EQ03,24.0,0.0,8227.5,61.8,380,2024-08-31 00:00:00
16/10/2024, EQ-06,16.2,7.8,4148.4,92.2,300,2024-10-17 00:00:00
22/11/2024,EQ09,24.0,0.0,5451.6,183.1,260,2024-11-23 00:00:00
30/05/2024,EQ-01 ,24.0,0.0,10906.7,180.1,520,2024-05-31 00:00:00
05/08/2024, EQ-09,24.0,0.0,5931.6,117.7,260,2024-08-06 00:00:00
16/09/2024,EQ-10 ,24.0,,9699.0,302.7,500,2024-09-17 00:00:00
22/11/2024,EQ-10 ,24.0,0.0,10513.1,212.2,500,2024-11-23 00:00:00
18/02/2024, EQ-09,24.0,0.0,5047.7,110.7,260,2024-02-19 00:00:00
16/04/2024,EQ-06 ,24.0,0.0,6504.8,19.7,300,2024-04-17 00:00:00
14/04/2024,EQ-09 ,24.0,0.0,5690.8,80.6,260,2024-04-15 00:00:00
28/04/2024,EQ-02 ,24.0,0.0,8961.2,219.5,430,2024-04-29 00:00:00
30/07/2024, EQ-06,24.0,0.0,6529.2,123.8,300,2024-07-31 00:00:00
12/11/2024,EQ-10,14.9,9.1,6787.7,146.1,500,2024-11-13 00:00:00
20/11/2024,eq-04,24.0,0.0,9625.1,156.0,460,2024-11-21 00:00:00
10/10/2024,EQ-02 ,24.0,0.0,9185.0,99.4,430,2024-10-11 00:00:00
30/01/2024, EQ-05,24.0,0.0,6650.3,109.2,300,2024-01-31 00:00:00
23/01/2024,eq-07,21.8,2.2,7216.3,68.3,350,2024-01-24 00:00:00
22/08/2024, EQ-08,4.8,19.2,1645.4,52.2,400,2024-08-23 00:00:00
31/03/2024,EQ-10 ,24.0,0.0,10117.1,218.7,500,2024-04-01 00:00:00
20/02/2024,EQ-09,24.0,0.0,5830.1,108.2,260,2024-02-21 00:00:00
15/11/2024,EQ-05 ,24.0,0.0,6733.0,130.9,300,2024-11-16 00:00:00
13/07/2024,EQ-10 ,24.0,0.0,10663.6,89.4,500,2024-07-14 00:00:00
14/05/2024,EQ09,24.0,0.0,5626.2,136.2,260,2024-05-15 00:00:00
28/04/2024,eq-04,24.0,0.0,9162.6,135.5,460,2024-04-29 00:00:00
31/12/2024,EQ-08,16.5,7.5,5628.2,147.7,400,2025-01-01 00:00:00
01/08/2024,EQ-03 ,17.6,6.4,6093.2,101.6,380,2024-08-02 00:00:00
09/04/2024,eq-10,24.0,0.0,10398.6,298.0,500,2024-04-10 00:00:00
13/03/2024, EQ-01,24.0,0.0,11506.0,390.6,520,2024-03-14 00:00:00
24/05/2024, EQ-05,24.0,0.0,6293.9,129.0,300,2024-05-25 00:00:00
08/01/2024,EQ-09,24.0,0.0,5362.0,97.6,260,2024-01-09 00:00:00
03/12/2024,EQ05,12.6,11.4,3489.2,41.7,300,2024-12-04 00:00:00
25/07/2024, EQ-10,24.0,0.0,10876.8,253.3,500,2024-07-26 00:00:00
31/01/2024, EQ-03,24.0,0.0,8855.3,220.2,380,2024-02-01 00:00:00
30/03/2024, EQ-01,9.8,14.2,4644.8,112.6,520,2024-03-31 00:00:00
14/08/2024,EQ-05 ,6.6,17.4,1799.0,25.8,300,2024-08-15 00:00:00
03/10/2024,eq-04,24.0,0.0,10413.2,289.3,460,2024-10-04 00:00:00
18/01/2024, EQ-01,4.0,20.0,1823.1,27.1,520,2024-01-19 00:00:00
16/07/2024,eq-10,24.0,0.0,10853.1,315.0,500,2024-07-17 00:00:00
13/03/2024,eq-03,24.0,0.0,7068.0,80.2,380,2024-03-14 00:00:00
01/03/2024, EQ-05,31.761267337586133,0.0,5825.5,148.5,300,2024-03-02 00:00:00
28/08/2024,EQ-10,24.0,0.0,10384.2,241.9,500,2024-08-29 00:00:00
30/12/2024,EQ-06 ,24.0,0.0,6768.3,163.8,300,2024-12-31 00:00:00
30/01/2024,EQ-04,24.0,0.0,9809.6,73.1,460,2024-01-31 00:00:00
19/02/2024,EQ-07 ,24.0,0.0,7041.3,153.8,350,2024-02-20 00:00:00
16/04/2024,eq-03,24.0,0.0,8879.8,122.3,380,2024-04-17 00:00:00
21/11/2024,EQ03,24.0,0.0,8201.7,93.0,380,2024-11-22 00:00:00
12/05/2024,EQ-03 ,24.0,0.0,8390.2,168.8,380,2024-05-13 00:00:00
13/08/2024,EQ06,24.0,0.0,6692.8,166.1,300,2024-08-14 00:00:00
15/10/2024,EQ06,24.0,0.0,6805.5,113.0,300,2024-10-16 00:00:00
25/10/2024,eq-01,15.0,9.0,7147.5,101.1,520,2024-10-26 00:00:00
08/05/2024,eq-09,24.0,0.0,5326.3,120.0,260,2024-05-09 00:00:00
16/05/2024,EQ-08 ,24.0,0.0,8756.2,133.2,400,2024-05-17 00:00:00
08/02/2024,EQ-06,9.4,14.6,2415.4,50.7,300,2024-02-09 00:00:00
25/11/2024,EQ03,20.0,4.0,6809.1,114.1,380,2024-11-26 00:00:00
24/10/2024,EQ-03 ,24.0,0.0,8646.8,158.4,380,2024-10-25 00:00:00
23/07/2024, EQ-08,18.5,5.5,6559.0,158.3,400,2024-07-24 00:00:00
06/04/2024,eq-10,24.0,,10271.6,191.6,500,2024-04-07 00:00:00
02/02/2024,EQ-02 ,21.8,2.2,8466.7,123.7,430,2024-02-03 00:00:00
26/06/2024,eq-10,4.0,20.0,1877.2,44.3,500,2024-06-27 00:00:00
26/11/2024,EQ-06 ,23.5,0.5,6827.4,221.9,300,2024-11-27 00:00:00
01/12/2024,EQ-05,24.0,0.0,6651.1,169.8,300,2024-12-02 00:00:00
02/05/2024, EQ-07,24.0,0.0,7916.2,95.3,350,2024-05-03 00:00:00
23/04/2024,EQ07,21.1,2.9,6796.3,165.0,350,2024-04-24 00:00:00
28/10/2024,EQ-08,24.0,0.0,8025.4,205.4,400,2024-10-29 00:00:00
30/01/2024,EQ02,24.0,0.0,8767.4,144.2,430,2024-01-31 00:00:00
04/04/2024,EQ01,24.0,0.0,11477.1,,520,2024-04-05 00:00:00
19/05/2024,EQ-07 ,24.0,0.0,8316.0,231.5,350,2024-05-20 00:00:00
08/07/2024,eq-10,24.0,0.0,11277.5,,500,2024-07-09 00:00:00
17/05/2024,EQ-05 ,22.5,1.5,6197.8,187.1,300,2024-05-18 00:00:00
11/09/2024,EQ04,13.6,10.4,5459.6,130.8,460,2024-09-12 00:00:00
02/05/2024,EQ05,24.0,0.0,6566.1,26.8,300,2024-05-03 00:00:00
19/01/2024,eq-09,23.5,0.5,5897.1,93.8,260,2024-01-20 00:00:00
15/01/2024, EQ-10,24.0,0.0,11880.0,198.9,500,2024-01-16 00:00:00
10/12/2024,EQ-04 ,24.0,0.0,9754.6,118.1,460,2024-12-11 00:00:00
18/03/2024,EQ-05 ,24.0,0.0,6476.8,127.0,300,2024-03-19 00:00:00
30/10/2024,EQ07,24.0,0.0,7273.7,154.5,350,2024-10-31 00:00:00
18/04/2024,EQ-06 ,28.162950678012116,0.0,6620.0,217.6,300,2024-04-19 00:00:00
27/05/2024,EQ-06,24.0,0.0,6159.7,178.8,300,2024-05-27 00:00:00
09/11/2024, EQ-09,24.0,0.0,5561.4,91.2,260,2024-11-10 00:00:00
22/10/2024,eq-02,20.9,3.1,7848.7,172.3,430,2024-10-23 00:00:00
22/11/2024,EQ08,24.0,0.0,9504.0,141.8,400,2024-11-23 00:00:00
23/09/2024,EQ-07 ,24.0,0.0,7862.6,166.3,350,2024-09-24 00:00:00
17/06/2024,EQ-05,24.0,0.0,6642.9,143.3,300,2024-06-18 00:00:00
29/10/2024, EQ-08,24.0,0.0,8557.7,249.2,400,2024-10-30 00:00:00
13/11/2024,EQ01,22.7,1.3,9658.3,211.5,520,2024-11-14 00:00:00
22/06/2024,EQ-06 ,24.0,0.0,6679.1,166.5,300,2024-06-23 00:00:00
04/02/2024,EQ-07,17.0,7.0,5446.3,125.6,350,2024-02-05 00:00:00
03/08/2024,eq-03,24.0,0.0,8051.8,129.6,380,2024-08-04 00:00:00
13/07/2024, EQ-08,24.0,,9002.4,167.7,400,2024-07-14 00:00:00
08/02/2024,EQ-03 ,24.0,0.0,8872.5,227.9,380,2024-02-09 00:00:00
08/10/2024,EQ-04 ,24.0,0.0,9615.5,182.6,460,2024-10-09 00:00:00
08/05/2024, EQ-06,24.0,0.0,6554.7,150.5,300,2024-05-09 00:00:00
29/04/2024,EQ-05,24.0,0.0,6818.2,91.2,300,2024-04-30 00:00:00
27/06/2024,EQ-02,22.1,1.9,8558.6,232.0,430,2024-06-28 00:00:00
10/10/2024,EQ04,24.0,0.0,10469.3,196.6,460,2024-10-11 00:00:00
27/04/2024,EQ-09 ,24.0,0.0,5440.9,117.1,260,2024-04-28 00:00:00
29/07/2024,EQ-05,4.0,20.0,1139.8,47.2,300,2024-07-30 00:00:00
10/08/2024,eq-09,24.0,0.0,5922.0,115.9,260,2024-08-11 00:00:00
26/09/2024,EQ02,24.0,0.0,9501.5,156.4,430,2024-09-27 00:00:00
24/03/2024, EQ-04,24.0,0.0,9914.3,208.7,460,2024-03-25 00:00:00
26/07/2024,eq-06,24.0,0.0,5860.6,158.7,300,2024-07-27 00:00:00
30/04/2024, EQ-08,9.8,14.2,3538.2,38.5,400,2024-05-01 00:00:00
18/04/2024,eq-01,15.7,8.3,7385.0,182.0,520,2024-04-19 00:00:00
28/08/2024,EQ-07 ,24.0,0.0,8218.2,114.6,350,2024-08-29 00:00:00
23/12/2024, EQ-05,24.0,0.0,6050.0,113.4,300,2024-12-24 00:00:00
09/10/2024,EQ-06 ,17.5,6.5,4646.9,118.3,300,2024-10-10 00:00:00
13/11/2024,eq-06,24.0,0.0,6382.9,168.2,300,2024-11-14 00:00:00
24/11/2024, EQ-06,24.0,0.0,6510.8,108.8,300,2024-11-25 00:00:00
17/04/2024,EQ06,15.8,8.2,4023.3,71.4,300,2024-04-18 00:00:00
21/11/2024, EQ-09,24.0,0.0,6177.6,112.1,260,2024-11-22 00:00:00
19/05/2024,EQ01,24.0,0.0,10431.6,268.2,520,2024-05-20 00:00:00
12/12/2024,eq-02,24.0,0.0,8480.4,108.8,430,2024-12-13 00:00:00
07/11/2024,eq-06,24.0,0.0,6543.6,167.8,300,2024-11-08 00:00:00
14/10/2024,EQ-01 ,24.0,0.0,10509.7,129.0,520,2024-10-15 00:00:00
26/07/2024,EQ-05,24.0,0.0,6361.7,89.0,300,2024-07-27 00:00:00
01/04/2024, EQ-03,24.0,0.0,8145.4,,380,2024-04-02 00:00:00
20/07/2024,EQ-06,24.0,0.0,5962.4,171.5,300,2024-07-21 00:00:00
11/06/2024, EQ-05,24.0,0.0,6384.5,133.5,300,2024-06-12 00:00:00
19/11/2024,EQ-07 ,24.0,0.0,7623.5,192.0,350,2024-11-20 00:00:00
09/10/2024,eq-09,24.0,0.0,5855.0,215.4,260,2024-10-10 00:00:00
17/02/2024,EQ05,18.8,5.2,4993.0,76.4,300,2024-02-18 00:00:00
02/04/2024,EQ-09,24.0,0.0,5385.4,108.5,260,2024-04-03 00:00:00
04/01/2024,EQ10,24.0,0.0,10966.0,344.2,500,2024-01-05 00:00:00
06/05/2024,EQ04,24.0,0.0,10768.5,392.6,460,2024-05-07 00:00:00
12/12/2024, EQ-04,24.0,0.0,9956.9,212.3,460,2024-12-13 00:00:00
17/04/2024,EQ-10,24.0,,10386.0,256.0,500,2024-04-18 00:00:00
01/03/2024,EQ-08,21.5,2.5,7618.1,187.0,400,2024-03-02 00:00:00
08/06/2024,EQ-02,24.0,0.0,9593.0,134.9,430,2024-06-09 00:00:00
17/04/2024, EQ-02,24.0,0.0,9222.3,171.8,430,2024-04-18 00:00:00
20/05/2024, EQ-02,24.0,0.0,9061.2,83.8,430,2024-05-21 00:00:00
02/06/2024,eq-05,24.0,0.0,6131.4,222.5,300,2024-06-03 00:00:00
05/05/2024, EQ-04,13.8,10.2,5929.0,95.4,460,2024-05-06 00:00:00
31/01/2024,eq-02,23.0,1.0,9438.7,254.0,430,2024-02-01 00:00:00
29/05/2024, EQ-02,24.0,0.0,9880.8,139.8,430,2024-05-30 00:00:00
24/04/2024,eq-10,24.0,0.0,10588.0,220.6,500,2024-04-25 00:00:00
08/06/2024,eq-03,20.1,3.9,7332.3,,380,2024-06-09 00:00:00
25/04/2024,EQ10,24.0,0.0,11486.2,180.3,500,2024-04-26 00:00:00
15/06/2024,eq-04,4.0,20.0,1513.3,27.6,460,2024-06-16 00:00:00
31/12/2024,EQ07,24.0,0.0,6817.1,168.2,350,2025-01-01 00:00:00
25/05/2024,eq-03,24.0,0.0,7578.0,208.6,380,2024-05-26 00:00:00
30/07/2024,EQ-07 ,24.0,0.0,7178.6,160.3,350,2024-07-31 00:00:00
14/01/2024,EQ-01,24.0,0.0,10501.2,255.7,520,2024-01-15 00:00:00
17/01/2024, EQ-10,24.0,0.0,9331.5,306.3,500,2024-01-16 00:00:00
06/06/2024,EQ-05 ,4.0,,1052.0,20.1,300,2024-06-07 00:00:00
13/03/2024,eq-08,18.5,5.5,6611.9,0.0,400,2024-03-14 00:00:00
19/10/2024,EQ-08,24.0,0.0,9455.5,111.7,400,2024-10-20 00:00:00
11/01/2024,EQ02,23.5,,10004.0,280.3,430,2024-01-12 00:00:00
06/09/2024,EQ-08 ,24.0,0.0,9504.0,220.0,400,2024-09-07 00:00:00
08/03/2024, EQ-06,24.0,0.0,6175.7,111.6,300,2024-03-09 00:00:00
05/05/2024, EQ-03,24.0,0.0,8367.4,136.4,380,2024-05-06 00:00:00
17/05/2024,eq-02,17.0,7.0,6114.1,141.7,430,2024-05-18 00:00:00
15/12/2024,EQ-03 ,14.2,9.8,4774.9,99.0,380,2024-12-16 00:00:00
16/02/2024,EQ-01,24.0,0.0,11633.8,41.9,520,2024-02-17 00:00:00
20/11/2024,EQ08,23.2,0.8,8750.5,249.4,400,2024-11-21 00:00:00
23/09/2024,EQ-01,18.4,,8190.4,313.3,520,2024-09-24 00:00:00
13/05/2024,eq-09,24.0,0.0,6146.6,110.5,260,2024-05-14 00:00:00
19/02/2024,EQ10,24.0,0.0,10451.6,286.0,500,2024-02-20 00:00:00
24/03/2024, EQ-05,24.0,0.0,6618.8,177.3,300,2024-03-25 00:00:00
17/10/2024,EQ-03 ,24.0,0.0,8368.0,157.0,380,2024-10-18 00:00:00
20/08/2024, EQ-01,16.0,8.0,7455.8,137.4,520,2024-08-21 00:00:00
12/05/2024,EQ-09 ,8.4,15.6,1781.0,38.3,260,2024-05-13 00:00:00
08/11/2024,EQ09,24.0,0.0,5691.3,193.8,260,2024-11-09 00:00:00
27/02/2024,EQ-10,24.0,0.0,10093.5,217.9,500,2024-02-28 00:00:00
22/09/2024,EQ-10 ,24.0,0.0,9613.9,34.1,500,2024-09-23 00:00:00
