fecha,equipo_id,horas_operativas,horas_parada,toneladas_procesadas,toneladas_fuera_especificacion,capacidad_nominal_tmh,turno
2025-07-24,EQ-01,24.0,0.0,11577.1,254.6,520,
2025-08-18,EQ-03,24.0,0.0,7776.1,137.0,380,
2025-04-30,EQ-06,8.3,0.0,2285.8,87.5,300,2.0
2025-08-18,EQ-07,24.0,0.0,7837.6,161.7,350,
2025-02-12,EQ-09,24.0,0.0,5281.7,128.2,260,
2025-02-08,EQ-01,24.0,0.0,12144.5,321.5,520,
2025-10-10,EQ-05,4.1,19.9,1034.0,32.2,300,
2025-06-07,EQ-04,8.9,0.0,3395.0,2.1,460,1.0
2025-03-27,EQ-09,24.0,0.0,5750.2,201.2,260,
2025-08-16,EQ-09,24.0,0.0,5730.0,63.5,260,
2025-02-25,EQ-06,24.0,0.0,6775.0,174.3,300,
2025-08-27,EQ-01,24.0,0.0,10627.1,131.2,520,
2025-02-19,EQ-01,18.9,5.1,8841.7,188.9,520,
2025-08-15,EQ-07,24.0,0.0,7676.0,184.0,350,
2025-01-17,EQ-06,24.0,0.0,6945.0,116.6,300,
2025-12-04,EQ-10,24.0,0.0,10741.7,222.8,500,
2025-03-08,EQ-04,6.5,17.5,2852.9,48.8,460,
2025-02-04,EQ-02,24.0,0.0,9122.2,167.8,430,
2025-01-13,EQ-01,24.0,0.0,10592.1,166.3,520,
2025-07-29,EQ-03,24.0,0.0,9028.8,144.2,380,
2025-06-09,EQ-09,24.0,0.0,5538.4,129.3,260,
2025-04-10,EQ-05,24.0,0.0,6245.1,171.3,300,
2025-05-01,EQ-04,0.32,0.0,91.6,166.7,460,3.0
2025-03-15,EQ-06,24.0,0.0,6149.8,121.5,300,
2025-09-30,EQ-04,24.0,0.0,9189.6,202.0,460,
2025-09-05,EQ-07,4.0,20.0,1251.9,35.8,350,
2025-03-06,EQ-10,24.0,0.0,11523.1,,500,
2025-08-11,EQ-08,15.9,8.1,6261.8,,400,
2025-03-23,EQ-04,24.0,0.0,8670.6,105.3,460,
2025-11-15,EQ-01,24.0,0.0,12355.2,238.2,520,
2025-01-26,EQ-06,24.0,0.0,6665.9,156.4,300,
2025-06-14,EQ-09,24.0,0.0,4970.6,63.7,260,
2025-02-14,EQ-06,24.0,0.0,6015.0,136.6,300,
2025-04-29,EQ-10,24.0,0.0,10164.6,262.1,500,
2025-03-10,EQ-08,24.0,0.0,7886.0,200.2,400,
2025-02-24,EQ-03,24.0,0.0,7818.9,178.8,380,
2025-09-06,EQ-06,24.0,0.0,5917.7,114.4,300,
2025-05-13,EQ-04,1.25,0.0,470.9,65.5,460,3.0
2025-08-26,EQ-07,24.0,0.0,6982.8,54.1,350,
2025-02-23,EQ-07,24.0,0.0,7793.8,110.5,350,
2025-12-26,EQ-05,24.0,0.0,6231.4,261.5,300,
2025-05-04,EQ-07,24.0,0.0,7646.8,138.4,350,
2025-02-15,EQ-04,24.0,0.0,9045.1,15.7,460,
2025-02-16,EQ-03,24.0,0.0,7548.9,187.2,380,
2025-07-12,EQ-06,24.0,0.0,6014.8,143.4,300,
2025-09-30,EQ-02,24.0,0.0,9204.3,194.1,430,
2025-01-03,EQ-09,24.0,0.0,5841.5,170.6,260,
2025-12-23,EQ-08,24.0,0.0,8208.7,117.2,400,
2025-04-01,EQ-10,24.0,0.0,10479.3,89.9,500,
2025-10-20,EQ-05,7.3,16.7,2046.7,40.9,300,
2025-05-19,EQ-06,3.9,0.0,1167.2,18.3,300,3.0
2025-09-25,EQ-05,24.0,0.0,6262.7,32.2,300,
2025-02-09,EQ-01,24.0,0.0,9711.7,117.8,520,
2025-02-23,EQ-02,24.0,0.0,9479.2,150.0,430,
2025-05-27,EQ-04,1.3,0.0,853.5,36.0,460,1.0
2025-06-01,EQ-07,24.0,0.0,7265.2,100.1,350,
2025-03-06,EQ-08,24.0,0.0,8513.9,113.2,400,
2025-06-04,EQ-09,17.5,6.5,4504.5,143.2,260,
2025-04-15,EQ-07,24.0,0.0,7785.7,244.5,350,
2025-05-17,EQ-10,24.0,0.0,10148.3,130.7,500,
2025-04-12,EQ-03,24.0,0.0,7879.9,137.0,380,
2025-07-31,EQ-04,24.0,0.0,10351.5,247.4,460,
2025-03-16,EQ-02,24.0,0.0,8528.8,219.2,430,
2025-10-23,EQ-08,24.0,0.0,8301.4,201.9,400,
2025-05-26,EQ-06,8.35,0.0,2117.3,114.2,300,3.0
2025-08-24,EQ-07,24.0,0.0,7248.7,200.9,350,
2025-12-30,EQ-08,24.0,0.0,9150.3,222.7,400,
2025-06-25,EQ-10,24.0,0.0,10004.3,247.7,500,
2025-06-02,EQ-02,24.0,0.0,9879.3,98.6,430,
2025-05-23,EQ-09,24.0,0.0,5797.8,143.8,260,
2025-11-21,EQ-08,24.0,0.0,8254.1,36.9,400,
2025-11-12,EQ-10,15.4,8.6,6613.2,139.1,500,
2025-02-18,EQ-10,24.0,0.0,10133.1,211.2,500,
2025-05-04,EQ-06,4.83,0.0,1279.1,13.6,300,3.0
2025-08-22,EQ-09,24.0,0.0,5612.3,60.9,260,
2025-03-28,EQ-04,24.0,0.0,10113.3,112.0,460,
2025-02-17,EQ-01,24.0,0.0,11529.7,230.5,520,
2025-02-02,EQ-10,24.0,0.0,11333.6,252.8,500,
2025-03-31,EQ-01,17.7,6.3,8383.6,273.3,520,
2025-10-24,EQ-09,24.0,0.0,5346.3,64.2,260,
2025-04-23,EQ-04,15.7,0.0,6847.2,101.0,460,1.0
2025-10-25,EQ-04,24.0,0.0,9454.2,127.7,460,
2025-10-22,EQ-09,24.0,0.0,5414.0,94.8,260,
2025-05-21,EQ-01,24.0,0.0,11613.2,191.9,520,
2025-05-10,EQ-06,6.95,0.45,1710.5,63.7,300,1.0
2025-08-17,EQ-02,18.6,5.4,7264.9,99.0,430,
2025-10-29,EQ-02,24.0,0.0,8670.3,311.4,430,
2025-05-27,EQ-04,11.95,0.0,5338.8,107.9,460,3.0
2025-09-16,EQ-10,24.0,0.0,11005.9,239.3,500,
2025-12-02,EQ-07,24.0,0.0,7325.1,216.8,350,
2025-11-15,EQ-04,24.0,0.0,9701.0,260.3,460,
2025-12-16,EQ-06,24.0,0.0,6840.0,149.8,300,
2025-07-05,EQ-01,24.0,0.0,11873.2,140.7,520,
2025-07-18,EQ-10,21.6,2.4,10169.3,295.2,500,
2025-05-30,EQ-07,24.0,0.0,6974.8,105.5,350,
2025-05-01,EQ-01,4.0,20.0,1894.4,49.6,520,
2025-10-25,EQ-09,24.0,0.0,5610.6,88.2,260,
2025-01-12,EQ-03,22.9,1.1,7898.7,,380,
2025-06-10,EQ-01,24.0,0.0,9847.0,312.7,520,
2025-10-27,EQ-01,24.0,0.0,10882.3,95.2,520,
2025-09-12,EQ-09,24.0,0.0,5630.8,105.6,260,
2025-07-28,EQ-03,24.0,0.0,7597.3,131.0,380,
2025-01-15,EQ-01,24.0,0.0,11386.7,214.9,520,
2025-08-11,EQ-07,24.0,0.0,7167.9,154.0,350,
2025-03-11,EQ-03,24.0,0.0,6887.0,83.9,380,
2025-10-20,EQ-08,22.0,2.0,8067.5,174.2,400,
2025-03-20,EQ-01,24.0,0.0,10389.5,341.1,520,
2025-03-14,EQ-07,21.5,2.5,6792.7,,350,
2025-04-25,EQ-10,24.0,0.0,11149.3,299.6,500,
2025-01-07,EQ-05,24.0,0.0,7128.0,190.3,300,
2025-10-28,EQ-03,24.0,0.0,7052.7,46.0,380,
2025-02-09,EQ-10,24.0,0.0,10999.7,165.2,500,
2025-03-07,EQ-08,23.1,0.9,9045.6,204.6,400,
2025-06-17,EQ-01,24.0,0.0,12212.5,397.6,520,
2025-07-09,EQ-08,24.0,0.0,8721.4,293.3,400,
2025-05-12,EQ-10,24.0,0.0,10638.2,199.5,500,
2025-03-24,EQ-06,24.0,0.0,6363.0,122.6,300,
2025-08-21,EQ-01,24.0,0.0,10855.7,183.1,520,
2025-10-28,EQ-06,24.0,0.0,6817.5,101.2,300,
2025-05-22,EQ-08,24.0,0.0,8354.1,291.4,400,
2025-12-19,EQ-05,21.5,2.5,5236.8,90.0,300,
2025-11-06,EQ-05,24.0,0.0,6907.1,16.4,300,
2025-10-17,EQ-01,24.0,0.0,11550.3,372.3,520,
2025-04-28,EQ-09,24.0,0.0,5621.8,143.2,260,
2025-04-07,EQ-02,24.0,0.0,9501.4,225.1,430,
2025-07-05,EQ-06,24.0,0.0,6533.6,140.7,300,
2025-10-17,EQ-07,24.0,0.0,8074.0,171.9,350,
2025-03-01,EQ-10,24.0,0.0,10537.2,219.7,500,
2025-01-25,EQ-09,24.0,0.0,5719.9,94.4,260,
2025-02-22,EQ-05,22.3,1.7,6162.2,51.7,300,
2025-12-11,EQ-03,13.6,10.4,4220.3,69.1,380,
2025-05-24,EQ-07,24.0,0.0,8316.0,149.9,350,
2025-12-27,EQ-05,23.5,0.5,6218.9,110.6,300,
2025-03-19,EQ-01,24.0,0.0,10980.2,143.8,520,
2025-02-19,EQ-09,9.1,14.9,2211.4,28.1,260,
2025-11-17,EQ-06,24.0,0.0,6941.9,205.9,300,
2025-05-31,EQ-04,12.13,0.0,4641.6,79.9,460,1.0
2025-10-12,EQ-03,24.0,0.0,9006.9,19.6,380,
2025-02-27,EQ-07,24.0,0.0,8192.0,219.1,350,
2025-09-23,EQ-10,24.0,0.0,10836.4,185.0,500,
2025-04-22,EQ-01,24.0,0.0,11172.5,181.6,520,
2025-02-20,EQ-02,24.0,0.0,9433.1,262.1,430,
2025-01-02,EQ-02,24.0,0.0,9736.2,166.8,430,
2025-09-02,EQ-06,23.0,1.0,6684.3,,300,
2025-08-12,EQ-03,24.0,0.0,7019.8,126.9,380,
2025-12-08,EQ-08,24.0,0.0,9101.5,243.0,400,
2025-07-26,EQ-08,23.4,0.6,8232.8,98.2,400,
2025-11-22,EQ-03,24.0,0.0,7830.6,183.0,380,
2025-01-19,EQ-07,24.0,0.0,8149.9,200.9,350,
2025-08-16,EQ-03,21.5,2.5,7923.5,156.8,380,
2025-11-25,EQ-07,24.0,0.0,7056.8,,350,
2025-01-18,EQ-07,24.0,0.0,6920.8,140.1,350,
2025-02-19,EQ-07,24.0,0.0,7933.4,31.3,350,
2025-12-03,EQ-07,24.0,0.0,7841.7,266.3,350,
2025-07-30,EQ-04,19.9,4.1,8632.4,148.5,460,
2025-12-08,EQ-10,17.3,6.7,6948.6,147.0,500,
2025-10-29,EQ-04,24.0,0.0,10311.0,167.8,460,
2025-01-19,EQ-01,24.0,0.0,11359.1,124.7,520,
2025-08-29,EQ-04,24.0,0.0,9932.5,123.1,460,
2025-07-17,EQ-02,24.0,0.0,10063.1,116.3,430,
2025-08-27,EQ-06,24.0,0.0,6541.1,246.8,300,
2025-03-04,EQ-02,24.0,0.0,9057.7,136.2,430,
2025-10-27,EQ-04,24.0,0.0,10929.6,266.8,460,
2025-03-07,EQ-07,24.0,0.0,8012.9,174.6,350,
2025-01-04,EQ-08,24.0,0.0,9254.5,161.7,400,
2025-03-17,EQ-07,24.0,0.0,7276.4,104.6,350,
2025-06-22,EQ-10,24.0,0.0,10507.0,162.5,500,
2025-09-22,EQ-10,21.6,2.4,9063.8,204.5,500,
2025-01-17,EQ-08,24.0,0.0,8014.7,252.3,400,
2025-08-11,EQ-01,24.0,0.0,11524.9,440.1,520,
2025-10-24,EQ-04,24.0,0.0,10023.2,218.6,460,
2025-03-06,EQ-05,24.0,0.0,5792.7,154.3,300,
2025-04-15,EQ-06,4.76,1.58,1444.0,28.0,300,1.0
2025-07-12,EQ-05,17.5,6.5,4355.2,85.1,300,
2025-05-30,EQ-06,7.04,0.02,2005.7,48.0,300,2.0
2025-08-11,EQ-09,24.0,0.0,5353.9,102.6,260,
2025-03-25,EQ-08,24.0,0.0,9019.6,245.9,400,
2025-03-13,EQ-07,24.0,0.0,7749.3,194.6,350,
2025-01-06,EQ-08,24.0,0.0,8664.1,104.1,400,
2025-12-14,EQ-03,24.0,0.0,7715.5,89.0,380,
2025-06-17,EQ-04,15.33,0.0,5978.1,11.9,460,2.0
2025-06-08,EQ-09,24.0,0.0,5520.3,100.9,260,
2025-06-28,EQ-04,20.71,0.0,8663.5,116.8,460,3.0
2025-01-28,EQ-07,24.0,0.0,7598.3,140.0,350,
2025-04-09,EQ-06,6.43,4.86,1725.2,59.7,300,3.0
2025-09-28,EQ-06,24.0,0.0,6324.7,168.7,300,
2025-04-14,EQ-09,24.0,0.0,5825.5,38.1,260,
2025-04-08,EQ-04,7.46,1.05,3100.7,18.6,460,2.0
2025-01-20,EQ-05,24.0,0.0,6994.2,238.6,300,
2025-08-01,EQ-05,24.0,0.0,5800.1,105.1,300,
2025-11-06,EQ-09,24.0,0.0,6177.6,75.0,260,
2025-11-08,EQ-03,24.0,0.0,8421.2,198.9,380,
2025-11-27,EQ-06,24.0,0.0,6426.1,79.7,300,
2025-12-14,EQ-05,24.0,0.0,6508.9,142.1,300,
2025-06-13,EQ-09,24.0,0.0,5971.6,95.8,260,
2025-05-10,EQ-04,11.54,0.0,4970.7,16.4,460,3.0
2025-06-21,EQ-10,24.0,0.0,10709.3,117.7,500,
2025-05-26,EQ-10,24.0,0.0,9846.9,341.8,500,
2025-10-16,EQ-02,23.4,0.6,8777.2,77.1,430,
2025-07-11,EQ-06,24.0,0.0,6880.2,94.5,300,
2025-05-29,EQ-03,15.5,8.5,5371.2,93.1,380,
2025-07-24,EQ-10,19.8,4.2,8616.0,203.7,500,
2025-07-07,EQ-09,24.0,0.0,5653.7,128.5,260,
2025-12-09,EQ-05,24.0,0.0,6750.1,120.6,300,
2025-03-02,EQ-01,24.0,0.0,11477.5,101.3,520,
2025-04-21,EQ-01,24.0,0.0,11330.9,319.3,520,
2025-08-23,EQ-07,24.0,0.0,7409.2,142.3,350,
2025-12-05,EQ-05,24.0,0.0,5830.3,174.7,300,
2025-11-14,EQ-07,24.0,0.0,8070.5,157.9,350,
2025-01-12,EQ-06,24.0,0.0,6350.4,112.8,300,
2025-06-20,EQ-05,24.0,0.0,6067.1,247.5,300,
2025-05-12,EQ-03,24.0,0.0,8393.5,194.9,380,
2025-05-14,EQ-02,21.2,2.8,7855.1,106.2,430,
2025-11-24,EQ-08,24.0,0.0,8344.8,362.1,400,
2025-05-16,EQ-04,14.3,0.0,6551.4,25.2,460,1.0
2025-09-05,EQ-05,16.6,7.4,4284.9,51.6,300,
2025-04-13,EQ-05,24.0,0.0,7043.3,145.8,300,
2025-10-10,EQ-06,4.0,20.0,1109.2,16.7,300,
2025-09-29,EQ-06,21.3,2.7,5644.6,0.0,300,
2025-07-11,EQ-10,24.0,0.0,11463.8,114.0,500,
2025-12-24,EQ-05,14.4,9.6,3872.2,75.5,300,
2025-04-10,EQ-06,14.48,0.0,4089.5,8.3,300,3.0
2025-04-27,EQ-07,24.0,0.0,7685.7,166.1,350,
2025-06-01,EQ-09,24.0,0.0,5845.0,131.0,260,
2025-06-06,EQ-07,24.0,0.0,8316.0,239.5,350,
2025-05-30,EQ-04,11.28,0.0,4818.8,58.5,460,3.0
2025-02-13,EQ-08,24.0,0.0,8421.7,151.8,400,
2025-11-24,EQ-01,24.0,0.0,10969.2,229.8,520,
2025-05-22,EQ-01,10.0,14.0,5142.4,67.2,520,
2025-11-08,EQ-01,24.0,0.0,11961.6,127.3,520,
2025-10-19,EQ-03,24.0,0.0,8665.9,150.1,380,
2025-06-13,EQ-02,24.0,0.0,9657.2,144.7,430,
2025-08-12,EQ-05,24.0,0.0,6076.6,151.0,300,
2025-07-11,EQ-04,24.0,0.0,9858.3,175.1,460,
2025-05-31,EQ-06,0.94,0.0,162.0,16.2,300,3.0
2025-10-30,EQ-08,24.0,0.0,8625.1,186.3,400,
2025-07-29,EQ-05,22.3,1.7,5975.8,79.2,300,
2025-09-03,EQ-05,13.3,10.7,3730.6,73.5,300,
2025-08-15,EQ-03,22.3,1.7,7900.9,137.4,380,
2025-01-24,EQ-02,22.9,1.1,9748.5,147.8,430,
2025-08-06,EQ-02,24.0,0.0,9291.8,198.4,430,
2025-08-03,EQ-10,23.1,0.9,11049.1,142.6,500,
2025-03-10,EQ-06,24.0,0.0,6664.3,158.3,300,
2025-01-12,EQ-04,12.6,11.4,5297.6,166.6,460,
2025-05-27,EQ-04,10.75,0.0,4579.0,20.3,460,2.0
2025-05-30,EQ-05,10.1,13.9,2752.8,23.0,300,
2025-07-19,EQ-05,24.0,0.0,5890.0,59.9,300,
2025-09-09,EQ-02,21.8,2.2,8655.2,212.7,430,
2025-12-12,EQ-03,16.7,7.3,5989.5,93.7,380,
2025-02-27,EQ-01,24.0,0.0,11780.5,94.5,520,
2025-11-29,EQ-05,24.0,0.0,6340.1,195.6,300,
2025-05-02,EQ-01,14.1,9.9,6753.6,192.8,520,
2025-08-23,EQ-01,14.6,9.4,6572.9,95.5,520,
2025-04-17,EQ-02,24.0,0.0,8944.4,131.0,430,
2025-10-27,EQ-03,24.0,0.0,9028.8,215.5,380,
2025-04-16,EQ-04,10.18,0.0,4463.9,82.9,460,1.0
2025-08-18,EQ-04,24.0,0.0,10185.0,164.3,460,
2025-03-06,EQ-09,24.0,0.0,5440.8,110.3,260,
2025-11-10,EQ-10,24.0,0.0,9568.9,100.0,500,
2025-12-17,EQ-07,16.7,7.3,5176.6,147.3,350,
2025-06-29,EQ-06,11.57,0.0,2846.7,13.5,300,2.0
2025-04-14,EQ-06,7.5,0.0,2142.0,2.6,300,3.0
2025-07-13,EQ-01,24.0,0.0,11853.5,179.7,520,
2025-09-28,EQ-07,24.0,0.0,7777.6,60.2,350,
2025-04-12,EQ-09,22.5,1.5,5791.5,127.4,260,
2025-08-02,EQ-09,24.0,0.0,5734.7,70.0,260,
2025-03-31,EQ-03,24.0,0.0,7835.7,143.5,380,
2025-01-27,EQ-01,24.0,0.0,11175.3,220.7,520,
2025-04-30,EQ-01,24.0,0.0,11355.9,271.6,520,
2025-01-31,EQ-07,21.3,2.7,6011.1,146.9,350,
2025-12-23,EQ-03,24.0,0.0,9028.8,20.9,380,
2025-02-17,EQ-02,24.0,0.0,9301.3,199.6,430,
2025-04-17,EQ-01,24.0,0.0,11402.3,262.7,520,
2025-04-13,EQ-04,9.05,0.0,4533.0,57.6,460,3.0
2025-04-22,EQ-02,24.0,0.0,9166.8,75.6,430,
2025-12-30,EQ-03,20.9,3.1,6647.1,129.6,380,
2025-05-08,EQ-04,9.61,0.0,3770.8,5.9,460,2.0
2025-01-16,EQ-10,24.0,0.0,11724.1,172.8,500,
2025-08-16,EQ-08,24.0,0.0,8110.6,144.8,400,
2025-01-20,EQ-10,24.0,0.0,11360.6,242.2,500,
2025-08-05,EQ-05,24.0,0.0,6150.8,117.4,300,
2025-10-26,EQ-03,24.0,0.0,8254.0,89.4,380,
2025-11-27,EQ-09,24.0,0.0,5983.5,173.0,260,
2025-05-03,EQ-01,24.0,0.0,11387.3,304.8,520,
2025-11-13,EQ-03,24.0,0.0,6999.0,167.5,380,
2025-12-12,EQ-08,23.2,0.8,8129.4,136.8,400,
2025-02-06,EQ-01,24.0,0.0,12296.6,356.1,520,
2025-09-12,EQ-06,24.0,0.0,7128.0,128.2,300,
2025-03-06,EQ-03,24.0,0.0,8548.2,137.2,380,
2025-08-28,EQ-07,24.0,0.0,7312.3,160.3,350,
2025-07-06,EQ-07,24.0,0.0,7809.6,84.2,350,
2025-05-18,EQ-08,24.0,0.0,8354.0,200.0,400,
2025-06-13,EQ-06,3.93,0.0,1039.1,13.3,300,2.0
2025-02-13,EQ-07,17.8,6.2,6164.8,189.6,350,
2025-04-17,EQ-10,18.1,5.9,7831.9,184.3,500,
2025-12-16,EQ-03,24.0,0.0,7906.5,212.8,380,
2025-04-16,EQ-07,24.0,0.0,7735.6,184.9,350,
2025-09-14,EQ-02,22.9,1.1,8316.1,180.2,430,
2025-11-04,EQ-08,9.5,14.5,3762.0,70.3,400,
2025-08-17,EQ-03,24.0,0.0,7951.7,135.3,380,
2025-08-30,EQ-06,24.0,0.0,6274.7,123.5,300,
2025-02-13,EQ-10,24.0,0.0,11569.5,167.7,500,
2025-05-17,EQ-09,24.0,0.0,5559.4,92.9,260,
2025-03-02,EQ-08,24.0,0.0,9504.0,125.5,400,
2025-05-18,EQ-02,24.0,0.0,9646.5,75.1,430,
2025-12-18,EQ-07,24.0,0.0,6949.2,143.8,350,
2025-08-13,EQ-05,24.0,0.0,6773.5,111.4,300,
2025-07-24,EQ-09,24.0,0.0,5793.2,58.2,260,
2025-08-12,EQ-04,24.0,0.0,10703.6,147.3,460,
2025-04-21,EQ-10,24.0,0.0,10774.7,158.2,500,
2025-09-15,EQ-05,24.0,0.0,6304.5,167.8,300,
2025-10-20,EQ-02,24.0,0.0,9392.8,84.0,430,
2025-04-09,EQ-04,15.85,0.0,6187.1,89.3,460,1.0
2025-05-10,EQ-01,24.0,0.0,11593.4,352.5,520,
2025-10-09,EQ-02,24.0,0.0,7854.2,234.0,430,
2025-06-29,EQ-07,20.2,3.8,6606.6,86.7,350,
2025-06-20,EQ-06,0.07,0.08,61.0,2.3,300,1.0
2025-05-14,EQ-04,6.26,0.0,2407.0,66.9,460,3.0
2025-01-22,EQ-06,24.0,0.0,6717.6,171.2,300,
2025-02-03,EQ-01,24.0,0.0,12355.2,145.2,520,
2025-07-02,EQ-10,24.0,0.0,10188.5,82.8,500,
2025-02-02,EQ-04,24.0,0.0,9969.5,223.8,460,
2025-05-07,EQ-04,1.32,13.3,537.2,4.1,460,2.0
2025-07-19,EQ-07,24.0,0.0,8316.0,142.8,350,
2025-07-30,EQ-05,24.0,0.0,6483.6,97.5,300,
2025-05-12,EQ-01,14.4,9.6,6508.5,85.9,520,
2025-06-03,EQ-08,24.0,0.0,8482.8,287.8,400,
2025-07-05,EQ-02,24.0,0.0,9638.1,242.1,430,
2025-05-06,EQ-03,24.0,0.0,8323.2,163.4,380,
2025-05-11,EQ-08,24.0,0.0,8177.1,203.1,400,
2025-10-26,EQ-05,15.3,8.7,4365.5,129.0,300,
2025-10-15,EQ-05,24.0,0.0,6190.0,182.5,300,
2025-01-11,EQ-04,22.9,1.1,9577.0,217.8,460,
2025-09-13,EQ-03,24.0,0.0,9010.1,147.8,380,
2025-05-08,EQ-09,24.0,0.0,6073.3,79.4,260,
2025-11-21,EQ-09,24.0,0.0,5745.1,143.7,260,
2025-03-20,EQ-03,24.0,0.0,9028.8,230.5,380,
2025-11-18,EQ-06,24.0,0.0,6576.9,162.9,300,
2025-02-13,EQ-01,24.0,0.0,10076.3,175.3,520,
2025-11-14,EQ-04,24.0,0.0,9993.8,234.0,460,
2025-02-15,EQ-10,24.0,0.0,11413.9,264.5,500,
2025-04-30,EQ-04,14.58,0.0,6065.5,6.7,460,2.0
2025-09-22,EQ-08,13.1,10.9,4922.9,32.4,400,
2025-11-21,EQ-04,24.0,0.0,9485.6,173.2,460,
2025-04-25,EQ-06,18.09,0.0,5282.1,15.6,300,2.0
2025-08-27,EQ-09,24.0,0.0,4922.3,115.5,260,
2025-05-22,EQ-06,18.92,0.0,5334.2,50.2,300,1.0
2025-09-15,EQ-10,24.0,0.0,10719.2,195.2,500,
2025-05-25,EQ-06,8.52,0.9,2235.6,0.9,300,1.0
2025-01-27,EQ-02,24.0,0.0,8576.9,139.2,430,
2025-10-04,EQ-07,24.0,0.0,7429.5,15.4,350,
2025-03-30,EQ-04,24.0,0.0,9680.6,324.7,460,
2025-10-06,EQ-05,24.0,0.0,6017.6,0.0,300,
2025-01-09,EQ-01,24.0,0.0,11167.9,384.0,520,
2025-05-29,EQ-04,0.88,1.01,118.2,32.3,460,1.0
2025-04-04,EQ-10,24.0,0.0,10868.8,238.6,500,
2025-07-22,EQ-02,24.0,0.0,9242.6,91.6,430,
2025-09-10,EQ-02,24.0,0.0,9074.8,201.3,430,
2025-01-30,EQ-09,20.4,3.6,4454.6,84.2,260,
2025-06-15,EQ-08,24.0,0.0,8810.2,266.6,400,
2025-06-03,EQ-03,24.0,0.0,8839.1,164.9,380,
2025-04-14,EQ-08,24.0,0.0,8196.2,214.6,400,
2025-04-29,EQ-02,17.9,6.1,6835.4,88.4,430,
2025-08-31,EQ-06,24.0,0.0,6781.6,131.4,300,
2025-11-28,EQ-03,19.7,4.3,6725.1,166.5,380,
2025-08-10,EQ-01,24.0,0.0,11357.6,267.1,520,
2025-06-28,EQ-09,24.0,0.0,5416.5,128.7,260,
2025-05-04,EQ-06,10.07,0.0,2720.9,4.4,300,1.0
2025-10-30,EQ-07,24.0,0.0,7612.7,144.5,350,
2025-01-17,EQ-04,24.0,0.0,10222.9,88.8,460,
2025-03-09,EQ-07,22.5,1.5,7494.8,111.9,350,
2025-06-04,EQ-10,24.0,0.0,9986.8,135.3,500,
2025-10-23,EQ-02,24.0,0.0,8554.4,158.2,430,
2025-04-23,EQ-08,12.7,11.3,4706.2,83.2,400,
2025-03-27,EQ-10,24.0,0.0,11161.0,0.0,500,
2025-05-06,EQ-06,8.08,2.06,2340.5,44.6,300,1.0
2025-05-16,EQ-03,23.5,0.5,7807.6,128.7,380,
2025-06-22,EQ-04,0.84,0.0,234.4,262.5,460,3.0
2025-02-05,EQ-04,24.0,0.0,9534.5,166.0,460,
2025-08-17,EQ-04,24.0,0.0,10137.8,306.6,460,
2025-06-24,EQ-06,17.27,0.0,4899.3,118.4,300,1.0
2025-12-22,EQ-04,24.0,0.0,10644.6,332.3,460,
2025-10-04,EQ-02,24.0,0.0,9593.1,205.1,430,
2025-05-23,EQ-04,3.55,0.0,1004.5,126.2,460,1.0
2025-05-11,EQ-04,2.73,0.0,1012.5,13.5,460,2.0
2025-04-27,EQ-01,24.0,0.0,10162.2,145.2,520,
2025-07-28,EQ-02,19.7,4.3,5764.9,146.4,430,
2025-04-01,EQ-04,1.87,0.0,574.9,95.2,460,3.0
2025-04-21,EQ-05,24.0,0.0,7003.3,147.5,300,
2025-04-01,EQ-02,24.0,0.0,9166.8,184.1,430,
2025-02-01,EQ-02,24.0,0.0,8770.6,67.6,430,
2025-07-14,EQ-02,16.3,7.7,6464.9,60.8,430,
2025-02-02,EQ-02,24.0,0.0,9265.7,249.7,430,
2025-04-04,EQ-01,24.0,0.0,11932.6,229.7,520,
2025-05-10,EQ-06,3.9,0.7,1083.3,24.7,300,3.0
2025-12-06,EQ-04,4.0,20.0,1602.9,45.2,460,
2025-08-14,EQ-03,24.0,0.0,8721.9,166.2,380,
2025-06-02,EQ-05,24.0,0.0,6282.4,88.9,300,
2025-07-23,EQ-07,16.7,7.3,5132.5,41.4,350,
2025-06-14,EQ-07,24.0,0.0,7979.0,134.5,350,
2025-11-25,EQ-03,24.0,0.0,8069.7,221.6,380,
2025-09-06,EQ-04,24.0,0.0,9802.5,182.6,460,
2025-11-17,EQ-01,24.0,0.0,10953.0,237.5,520,
2025-07-21,EQ-08,24.0,0.0,7816.1,167.6,400,
2025-12-17,EQ-03,24.0,0.0,7564.1,278.0,380,
2025-10-21,EQ-04,24.0,0.0,9623.0,309.7,460,
2025-03-22,EQ-04,24.0,0.0,10370.8,273.3,460,
2025-04-25,EQ-02,24.0,0.0,8267.7,254.9,430,
2025-05-15,EQ-09,24.0,0.0,5509.1,0.0,260,
2025-09-25,EQ-03,24.0,0.0,8637.8,143.0,380,
2025-09-13,EQ-05,21.3,2.7,5659.2,142.9,300,
2025-11-28,EQ-04,24.0,0.0,9812.7,42.8,460,
2025-02-18,EQ-02,16.8,7.2,6316.3,121.5,430,
2025-10-23,EQ-09,22.5,1.5,5047.1,108.7,260,
2025-06-17,EQ-08,18.6,5.4,6544.3,150.9,400,
2025-06-25,EQ-06,5.22,0.0,1524.0,6.2,300,2.0
2025-06-14,EQ-03,24.0,0.0,8229.1,172.8,380,
2025-04-24,EQ-10,24.0,0.0,11522.1,381.4,500,
